date,BEVERAGES,BREAD/BAKERY,CLEANING,DAIRY,DELI,GROCERY I,MEATS,PERSONAL CARE,POULTRY,PRODUCE
2016-04-04,168081.0,28239.235,68759.0,46247.0,16175.311,247443.082,16227.90704,18689.0,18397.97001,115502.60502
2016-04-05,146023.0,25021.497,60934.0,41083.0,14546.962,220949.001,16197.025959999999,16566.0,20135.084984,119102.3621
2016-04-06,145034.0,24725.356,57540.0,43471.0,13235.746,215699.211,17022.770950000002,15212.0,18216.43102,149529.6861
2016-04-07,122792.0,20965.261,47851.0,35450.0,12159.119,175785.098,17396.705018,12652.0,15704.93004,88619.7411
2016-04-08,149302.0,23564.665,51857.0,41287.0,14886.88704,192404.955,25668.805978,12746.0,25699.440932,103357.6002
2016-04-09,209669.0,30968.577,72966.0,56917.0,18831.96,274315.641,20319.93702,20374.0,23419.671982,131206.6442
2016-04-10,236767.0,35802.26697,73620.0,64165.0,20648.479,297001.111,21731.682019,22827.0,26921.316956,148433.069
2016-04-11,146607.0,24960.968,51863.0,41106.0,13650.547,196110.698,14984.54502,13521.0,16814.021015,102232.9469
2016-04-12,134193.0,23774.224,49165.0,38840.0,13424.27,194133.805,15097.563038,12112.0,19220.06503,110990.8762
2016-04-13,138348.0,23391.76904,47931.0,41333.0,12183.021,187170.338,14406.589005,11882.0,16119.578986,139401.999
2016-04-14,115020.0,20955.96697,42239.0,33992.0,11014.191,160391.858,16073.484,10752.0,14096.72297,84260.696
2016-04-15,136320.0,23796.55698,49940.0,40764.0,15073.50102,190298.324,23142.156877,12335.0,24893.255984,101533.07703
2016-04-16,186935.0,28870.71197,69536.0,52697.0,16779.393,255095.579,19142.916,19601.0,22560.459015,125909.35800000001
2016-04-17,308788.0,39600.63,84246.0,66718.0,21067.84603,456372.94,21135.105998,28333.0,28469.84623,149059.29498
2016-04-18,303298.0,32891.6389,99271.0,48515.0,16337.142,583222.48,18383.5390209,39291.0,19544.169977,112011.00600000001
2016-04-19,301533.0,28770.589,82541.0,41421.0,14509.345035999999,432782.685,17036.89297,35384.0,20877.91599,115438.4381
2016-04-20,249845.0,29698.121,76651.0,46264.0,13898.163,368663.09,17582.46505,34403.0,19794.59107,146636.59393
2016-04-21,213186.0,25312.69,68670.0,37275.0,12560.111,438060.072,16281.04796,33035.0,16540.406994,89936.25019
2016-04-22,191154.0,26541.36798,60855.0,40268.0,14879.442000000001,296335.113,23642.46604,22603.0,24682.89998,102203.618
2016-04-23,233084.0,33780.19897,77622.0,57603.0,18029.486,326432.713,21401.712937,25071.0,24220.261874,133602.5629
2016-04-24,238503.0,38515.746,78853.0,63656.0,20005.23897,320549.743,21198.511019999998,26039.0,25635.94199,143089.895
2016-04-25,148627.0,25388.252,54342.0,40117.0,12897.893,208363.828,15881.51101,14811.0,16415.100988,98165.14683
2016-04-26,135431.0,24203.56303,49646.0,37150.0,12018.355,255922.632,14866.414936,13685.0,17716.496968,104788.2973
2016-04-27,136526.0,24138.027,48333.0,40788.0,11443.2,185792.421,14246.34201,12818.0,16014.769034,139792.372
2016-04-28,114193.0,21647.82298,40874.0,31940.0,10533.401,168068.753,15231.642023,10880.0,13718.28802,80519.75699
2016-04-29,146007.0,24867.72702,52660.0,41050.0,15269.738,209276.783,29857.61191,14625.0,23809.825961,100627.76799000001
2016-04-30,232805.0,35633.197,87142.0,63050.0,21035.291,334747.624,22315.244036,27913.0,25997.33301,139297.61807
2016-05-01,282785.0,46090.30697,104219.0,77735.0,26544.66,396734.931,26215.072032,33382.0,32420.995919,167009.30661
2016-05-02,181088.0,30770.11898,73362.0,50058.0,17356.444,388655.729,18499.65502,21441.0,20754.062104,117099.21533
2016-05-03,161856.0,28639.557,66876.0,45865.0,15495.069,245255.931,18476.564,19104.0,20927.352953,119967.5192
2016-05-04,154805.0,28379.423,65353.0,48060.0,14494.555,231889.406,17202.02402,16819.0,18466.24202,154012.9781
2016-05-05,135208.0,24292.1769,53470.0,38113.0,13375.169,201917.065,18500.597036,13515.0,16139.991026,89620.394
2016-05-06,155813.0,26255.327,57952.0,45139.0,16432.587996,217377.828,32640.857018000002,13503.0,26454.842086,112508.59098
2016-05-07,233769.0,37116.961,81714.0,69505.0,20995.695,314144.969,23590.428001,22267.0,27693.81999,158426.3
2016-05-08,193033.0,31542.749,59479.0,53680.0,17633.18502,241711.586,16968.562006,17764.0,20503.662042,117638.373
2016-05-09,167064.0,30788.4941,61318.0,47763.0,15536.319,231751.797,16805.80701,17713.0,18247.665024,112427.571
2016-05-10,142775.0,26290.35,59387.0,40132.0,13163.885,201814.354,15784.735999999999,21400.0,19042.543955,110497.55602
2016-05-11,146886.0,26841.019,55143.0,44891.0,12668.095,200429.819,15155.692004,13812.0,16956.890986,150058.806036
2016-05-12,125988.0,22942.697,46898.0,35921.0,11495.17201,188538.423,16662.38508,11681.0,14626.146007,89442.31
2016-05-13,138176.0,25012.327,49800.0,40552.0,14656.923999999999,186155.955,23245.072975,12315.0,24265.320858,102854.0291
2016-05-14,206787.0,34429.13698,72472.0,58721.0,18472.88,273155.955,19702.283083,20247.0,23712.724015,134814.1152
2016-05-15,247562.0,42187.329,81234.0,70798.0,22084.919,309885.173,20925.75803,24315.0,26709.17612,157235.5832
2016-05-16,159437.0,29509.433,60617.0,46788.0,14737.88098,216245.122,16610.78499,20554.0,18358.141985,116322.4039
2016-05-17,135697.0,26150.752,51407.0,39303.0,12825.14098,191060.73,15459.39502,13687.0,18993.36697,116300.64387
2016-05-18,133039.0,25136.13,48214.0,42637.0,11334.34,182586.488,14941.92602,13526.0,16399.23202,142438.5703
2016-05-19,120632.0,23294.426,45443.0,35954.0,11208.654,170046.0,16394.744,12312.0,14916.66203,91395.83916
2016-05-20,140732.0,26222.364,56464.0,42472.0,15390.16,203102.519,24227.718996,13438.0,24704.329032999998,108349.2269
2016-05-21,198856.0,33343.582,72326.0,57851.0,17135.147,265413.271,19897.077004,20445.0,22454.567974999998,136765.5131
2016-05-22,235966.0,41701.887,77058.0,68346.0,20994.123,297504.473,20561.45399,25686.0,24869.602899999998,153334.97
2016-05-23,146066.0,28400.24,55322.0,44819.0,13812.969000000001,204000.526,15551.168946,14865.0,17674.453045,109373.9763
2016-05-24,118786.0,23910.801,52907.0,36971.0,12146.423,176731.294,14648.582,12854.0,14947.931014,105188.1012
2016-05-25,119655.0,23795.51602,47578.0,40219.0,10902.208,176417.564,13827.276015,12335.0,15122.938993,138261.09373
2016-05-26,118074.0,22422.94413,44153.0,34612.0,11059.192000000001,169389.625,17013.139978,10708.0,14752.527,90596.48303
2016-05-27,173865.0,30114.83313,65235.0,52134.0,19137.718,250266.487,26373.875902,18227.0,27430.536986,126962.7953
2016-05-28,169401.0,30947.07503,65161.0,50349.0,16798.46302,248640.541,17990.145,18178.0,20603.293986,118485.74601999999
2016-05-29,210425.0,38872.576,73475.0,63090.0,19751.447,292585.044,18583.397018,23318.0,22956.284004,137987.57003
2016-05-30,154183.0,29705.539,61903.0,45627.0,14893.653,233479.228,15855.25201,17292.0,18024.567976000002,113950.7752
2016-05-31,189942.0,34419.539,88931.0,52780.0,19198.354,322106.164,23221.301019,27135.0,26348.642004,133670.2569
2016-06-01,144778.0,28707.3411,65611.0,48428.0,15377.962,250838.519,16747.787972,18373.0,20221.676137,154485.6841
2016-06-02,136640.0,25707.164,60739.0,39477.0,14018.78501,220441.886,19411.02086,17783.0,18272.422019999998,98354.81178
2016-06-03,136752.0,28044.314,63215.0,42770.0,16587.839,227693.214,26673.98706,18683.0,27754.93523,104175.06496999999
2016-06-04,200698.0,36423.4801,87555.0,61451.0,20186.822,320767.826,22248.150016,25002.0,25924.19703,140277.5379
2016-06-05,237485.0,44324.948,91409.0,72710.0,22853.235,350095.984,23283.55812,27717.0,28624.376966,156718.029
2016-06-06,143265.0,29564.907,60509.0,45084.0,14602.252,229653.638,16393.211924,16688.0,17932.004053,109334.41089
2016-06-07,122148.0,26163.274,54764.0,39835.0,13367.224,200907.81,16584.536999,13594.0,19594.578073,111951.48321
2016-06-08,123561.0,27184.092,54713.0,43402.0,12556.203,202898.856,15681.224979999999,13456.0,16855.541977,143989.6849
2016-06-09,103888.0,23454.04798,45059.0,33662.0,11201.83,168121.474,16065.040045,10867.0,14433.868026,85824.4839
2016-06-10,120510.0,25262.29497,50847.0,38489.0,14799.399,187708.535,23619.321867,10965.0,23781.15006,98555.2877
2016-06-11,177120.0,33001.05708,67440.0,52452.0,16678.06999,254645.421,18235.573029,17943.0,21936.662009,125245.29603
2016-06-12,209344.0,40815.275,68722.0,62357.0,19611.88,281858.083,19437.44694,20288.0,23630.867016,140680.685
2016-06-13,145511.0,27661.876,52727.0,42429.0,13941.791,208204.918,15027.045985,13253.0,15854.18197,107371.4531
2016-06-14,122071.0,25452.177,48928.0,38175.0,12029.047,181913.841,15054.71705,11937.0,17858.120025,109634.89302
2016-06-15,130428.0,27758.115,55170.0,45133.0,12830.252,199789.947,15358.701994,13682.0,16299.414097,147754.62198
2016-06-16,117386.0,25349.674,53085.0,38267.0,12402.437,190493.984,17468.57601,12262.0,15317.187992000001,93288.78303
2016-06-17,138623.0,26720.79802,55814.0,43691.0,15918.729,228070.904,25907.785965,12208.0,25666.5061,110224.4222
2016-06-18,201641.0,36184.47702,73893.0,63471.0,19429.10098,285047.428,22163.464778,19370.0,24570.585028,150521.2979
2016-06-19,188682.0,33866.5,62474.0,55017.0,17760.535004,241542.497,17436.023004,18480.0,20475.603899,124763.55298000001
2016-06-20,156605.0,29590.45,60834.0,45394.0,14588.108,221944.314,16201.16199,15671.0,16974.338,109145.2949
2016-06-21,144562.0,26476.33303,55460.0,39276.0,12600.384,195091.857,20729.04102,13501.0,17848.881996,113519.463
2016-06-22,130519.0,25554.913,56948.0,41517.0,11284.55802,187238.685,14647.600979,12154.0,15344.0030295,141228.6612
2016-06-23,110900.0,23661.56397,44665.0,34323.0,11425.799,166914.986,16449.37394,11551.0,14330.747986,86849.51353
2016-06-24,127196.0,25673.24097,47409.0,38279.0,14450.633,182702.723,28146.56792,11290.0,23258.832004,96588.787
2016-06-25,186097.0,32961.623999999996,65804.0,53422.0,17194.597,247566.968,19412.02097,18378.0,22424.66099,130493.893
2016-06-26,211047.0,39782.873999999996,70895.0,62062.0,20075.307034,277241.879,20286.434989,21846.0,24294.014923,143579.901
2016-06-27,143453.0,27186.698,50057.0,41456.0,13414.555,215076.61,14961.204939,12872.0,16123.862042,104487.06303
2016-06-28,120127.0,24628.07598,45907.0,36800.0,11750.550009999999,171104.94,13909.321978,12488.0,17379.907998,104125.732
2016-06-29,120697.0,25251.431,46754.0,41245.0,11718.592002,171586.91,14195.085966,11458.0,15469.915999,133176.537
2016-06-30,111342.0,23372.671,45002.0,33557.0,11586.908,163818.167,15812.15494,11689.0,14988.9,83706.456
2016-07-01,163624.0,30216.244,72036.0,49232.0,20457.228,255760.699,35206.95195,20118.0,31040.633056,117024.16899
2016-07-02,221451.0,38048.781,94055.0,63188.0,22101.652,334946.369,22835.46297,28453.0,27953.503067999998,141802.4468
2016-07-03,240162.0,43685.71503,94320.0,69328.0,23601.422,344155.743,23312.047961,29868.0,29276.463938,152959.676
2016-07-04,171926.0,30972.379,70256.0,48544.0,16644.40098,282466.988,17091.92893,20297.0,19435.748026,117381.7879
2016-07-05,141837.0,27593.58,60800.0,42525.0,14933.851,221474.81,16882.343044,17020.0,20954.349992,116673.53
2016-07-06,141899.0,27595.91904,59688.0,46662.0,13878.923,216890.038,16171.815,16173.0,19041.471098,146525.3875
2016-07-07,117203.0,23650.36,49501.0,36549.0,12270.071,179363.573,17283.956987,12849.0,15476.661042,85655.574
2016-07-08,137729.0,26647.269,53204.0,41632.0,15099.651004,195270.97,25884.884188,12846.0,25868.74204,102132.189
2016-07-09,186086.0,32288.613,69132.0,52964.0,17421.797,254903.075,19363.045994,19615.0,22612.447976,125279.3729
2016-07-10,205290.0,38384.98013,72232.0,59541.0,20483.858,272714.89400000003,19848.16903,22103.0,23745.395075,136741.7039
2016-07-11,148417.0,28220.193,54663.0,43454.0,13853.615,201102.414,15914.96296,14716.0,17663.30909,103746.323
2016-07-12,127538.0,25235.048,47712.0,37914.0,12687.84,181702.174,15212.931952,11872.0,18540.692995999998,108638.08117
2016-07-13,120720.0,25801.736,46781.0,40719.0,11410.436002,173891.151,19273.64641,11240.0,16091.69999,135897.88905
2016-07-14,108521.0,22845.9681,40664.0,32335.0,10646.326000000001,159965.624,15600.41102,9940.0,14178.695977,82938.08803
2016-07-15,139563.0,26605.999,49851.0,39443.0,15680.001,191860.969,25612.18502,12005.0,24587.45604,99865.368
2016-07-16,191821.0,32754.314,69638.0,53302.0,17723.45202,262718.623,20047.23003,19155.0,22893.119,128279.579
2016-07-17,206438.0,37819.71697,70670.0,58690.0,19506.287,276929.481,20166.01398,20931.0,23844.94906,135970.52571
2016-07-18,148214.0,27929.41997,55958.0,43023.0,14762.335,209950.384,16706.379018,14187.0,17544.642035,107910.614
2016-07-19,123942.0,25657.042,48608.0,38160.0,12715.57599,186922.796,15312.125984,12344.0,18379.124019,109814.9043
2016-07-20,128434.0,26000.814,50883.0,42147.0,12813.67599,196880.731,15481.221056,12323.0,16679.904963,139282.85602
2016-07-21,115017.0,22885.26597,45469.0,33539.0,11373.539,182387.153,16807.645,10757.0,14593.050046,85961.173
2016-07-22,129281.0,25462.68902,49238.0,38318.0,14322.341,184784.031,25305.287985,10832.0,23873.39603,97126.2123
2016-07-23,178923.0,30494.53597,64768.0,48930.0,16595.498,242640.796,18951.191066,16830.0,21465.78998,119585.09698
2016-07-24,188675.0,33692.05697,64144.0,51616.0,17935.252,249064.656,18936.519985,17878.0,22310.896991,125568.918
2016-07-25,148783.0,28322.738,54183.0,42685.0,14189.428,206929.182,16620.46399,13535.0,17263.96104,106650.17207
2016-07-26,124377.0,24520.79202,48992.0,36511.0,12545.548999999999,186028.707,15192.359992,11455.0,18133.61792,105798.599
2016-07-27,132795.0,24454.47,46928.0,39863.0,11737.47,179774.338,14338.565943,10757.0,15558.910086,131414.76094
2016-07-28,107270.0,21277.823,42618.0,31273.0,10664.533,156665.984,21155.749295999998,9995.0,14257.031989,81473.90403
2016-07-29,133460.0,25408.353,51159.0,38294.0,15601.146,195220.548,25662.483969,11943.0,25038.022925,98806.963
2016-07-30,191957.0,31923.57303,77264.0,52209.0,18508.311,279494.549,20392.921013,21891.0,22710.886926,125017.38597
2016-07-31,216431.0,38330.17797,81880.0,60098.0,21321.40402,307874.225,21131.518006,24593.0,22872.133016,138034.1872
2016-08-01,180546.0,32178.217,79022.0,51339.0,19181.238,287706.632,20639.35296,22621.0,20285.265989,121880.7121
2016-08-02,152668.0,27304.434,67116.0,43468.0,16595.783,246720.513,18202.893962000002,18319.0,20818.686024,117085.99190000001
2016-08-03,145874.0,28163.474,63886.0,45961.0,14804.315,234551.91700000002,17001.916086,16994.0,18966.717004,145292.40698
2016-08-04,128160.0,24207.155,51859.0,36287.0,13154.73301,191749.616,18147.355944,13409.0,15586.476,87929.84921
2016-08-05,148293.0,27334.13995,53850.0,38542.0,15997.25102,200934.495,31499.771101,12809.0,24376.483873,99641.2062
2016-08-06,193330.0,31920.608,69906.0,49588.0,17041.233,256030.195,19197.74902,19114.0,21010.11191,116783.75499
2016-08-07,206605.0,36249.023,70528.0,55814.0,18772.672,267916.902,18505.234109,20736.0,22448.028954999998,127529.23079
2016-08-08,157126.0,28705.819,57731.0,42644.0,14423.85698,212254.549,15979.42099,14784.0,17134.520975,106103.5959
2016-08-09,137263.0,24999.771,50423.0,36364.0,13049.604,183625.143,14843.47702,12458.0,18574.651986,103758.71303
2016-08-10,138205.0,25334.426,48822.0,39446.0,11793.729,183366.316,14183.74899,12349.0,15378.421006,126806.62512
2016-08-11,135983.0,24019.716,44812.0,33675.0,11919.932,174516.511,17141.628004,10700.0,14466.44098,85095.61397
2016-08-12,164500.0,28519.758,53515.0,43484.0,16859.818,211558.782,24121.21898,14346.0,24724.975,105803.7712
2016-08-13,166578.0,27247.73107,53609.0,41989.0,14286.369,204230.113,16510.17803,14261.0,17903.571986,101316.139
2016-08-14,180725.0,31484.29398,57045.0,46503.0,16009.909,217862.006,15880.233998,15893.0,19194.317003,110779.37299999999
2016-08-15,158646.0,28868.373,56724.0,43969.0,15098.21,209894.309,16060.622965,14852.0,17485.18892,108867.44900000001
2016-08-16,147799.0,27491.016,56683.0,41430.0,14637.598,214910.844,17287.66202,14911.0,20128.208964,117288.8584
2016-08-17,147254.0,26785.485,54244.0,44019.0,13205.778,200585.429,21185.749975,13713.0,17272.122046,142100.151
2016-08-18,127986.0,23335.656,46060.0,34437.0,11702.725,169873.133,15586.160987,11146.0,14059.77298,83638.274
2016-08-19,150082.0,25805.503,51106.0,39483.0,15753.395,189593.805,24747.611994,11956.0,24107.862011,97872.593804
2016-08-20,187625.0,30128.822,67081.0,48441.0,15781.803,238124.092,18916.759004,17554.0,21158.702034,120558.7378
2016-08-21,211220.0,36058.554,70110.0,55888.0,18442.446,256910.234,18531.603076,19591.0,22630.489990000002,132526.01088000002
2016-08-22,155457.0,27517.589,57144.0,44117.0,14389.29698,208539.744,16102.381974,14449.0,17004.914982000002,110616.1539
2016-08-23,142435.0,25574.90698,52091.0,39292.0,12897.459,189743.45,15238.955,13025.0,18524.263999,109768.156
2016-08-24,141334.0,25459.665,49599.0,41623.0,12181.36199,183629.338,15031.830942,12173.0,15620.016018,135284.767
2016-08-25,124207.0,20971.944,43604.0,32382.0,10981.447,160226.12900000002,16092.41904,10606.0,13702.558967,82983.34513
2016-08-26,134789.0,24357.461,48183.0,37620.0,14679.64902,177844.789,29165.153996,11749.0,22907.636946000002,97482.48889
2016-08-27,176165.0,29036.715,63147.0,46999.0,15680.153,226705.497,17876.89488,16628.0,19919.747023,117167.63653999999
2016-08-28,197233.0,34060.653,66367.0,53701.0,17627.13302,243416.113,18872.742946,19580.0,21846.52981,127553.57901
2016-08-29,147156.0,26106.733,53567.0,41208.0,13655.819,193011.781,15581.85103,13390.0,16180.227982,104421.7298
2016-08-30,133625.0,24076.757,49298.0,36428.0,12623.105,178158.766,14771.829996,12786.0,16921.88204,105440.503
2016-08-31,145155.0,26629.698,58647.0,44548.0,13516.918,209312.586,15584.21403,15120.0,16384.385041999998,140528.05896
2016-09-01,147069.0,25138.584,63592.0,40565.0,14853.815,224855.405,19958.267985,16842.0,16773.20295,96261.908
2016-09-02,181079.0,28675.093,69332.0,47524.0,19061.54002,246898.196,29755.319982,18435.0,27163.15889,110811.79877
2016-09-03,238510.0,35754.39197,90587.0,61824.0,21938.896,319453.549,23118.251028,26438.0,24259.884000000002,137737.0399
2016-09-04,261398.0,41518.688,91465.0,68087.0,23312.652000000002,331800.452,21303.38595,27937.0,25445.04999,144954.3876
2016-09-05,183848.0,31015.783,67997.0,49460.0,16952.926,244673.66,16242.851041,18073.0,18146.854981,110104.679
2016-09-06,164550.0,28444.624,60604.0,43924.0,15065.241,221549.465,16968.65101,15931.0,19093.370078,115898.162
2016-09-07,154897.0,26954.62397,57126.0,44914.0,13352.87799,206077.526,15887.34499,14334.0,16660.74308,142809.14899
2016-09-08,123746.0,22999.11098,49296.0,36748.0,12113.848,176583.137,17593.22102,13874.0,15501.173947,85680.68464
2016-09-09,138299.0,24941.608,50013.0,38881.0,14602.434,184969.668,24766.215006,14525.0,24429.414960000002,96152.01699999999
2016-09-10,206418.0,33265.766,71744.0,56211.0,18079.019,266900.669,20747.652018,21736.0,22810.31989,128750.47112
2016-09-11,235684.0,41510.8921,77556.0,66891.0,21182.782,297666.174,19802.344011,23368.0,24974.682006,142536.2271
2016-09-12,145080.0,27456.298,54377.0,43470.0,13788.85799,198351.158,15073.679046,14818.0,16167.302991999999,102988.53908
2016-09-13,122882.0,23919.48,47675.0,37187.0,11698.063,175934.812,14194.101085,12455.0,14840.49992,104210.545
2016-09-14,121120.0,24365.966,45382.0,38830.0,11077.56299,170787.774,13997.314991,12446.0,14646.700994,133177.48699
2016-09-15,116264.0,23018.501,49138.0,34441.0,11384.81599,168851.383,17009.469975,11508.0,14658.21,82817.72502
2016-09-16,143598.0,26289.004,55966.0,40683.0,15205.564,193851.791,25864.419121,12408.0,28385.163,100497.35234
2016-09-17,200090.0,32260.906,72959.0,55000.0,17879.744,262554.474,20248.667,18633.0,23091.282016,130363.1645
2016-09-18,235321.0,41312.356,77927.0,65396.0,20560.502,298820.0,21028.632914,21872.0,25182.44893,145619.11557999998
2016-09-19,141236.0,27759.48,56345.0,42468.0,13274.443009999999,201940.015,15447.127,13892.0,16143.457978,104423.301
2016-09-20,132262.0,25141.785,58478.0,38508.0,12468.265,189259.548,15274.11905,12747.0,16048.78601,109630.6449
2016-09-21,129414.0,24760.384,55341.0,40605.0,11348.136,183985.564,14634.99699,11792.0,16125.66001,137831.309
2016-09-22,110130.0,20793.406,44591.0,31828.0,10268.10299,157583.834,15816.640966,10550.0,13340.799976,82191.65610000001
2016-09-23,136138.0,24639.889,50453.0,38268.0,14634.904,185657.64,26845.09103,11166.0,27448.991862,100287.53177
2016-09-24,192610.0,30912.98,69864.0,51804.0,16567.411,250405.729,19921.15,17387.0,21986.81896,125216.33904
2016-09-25,221098.0,38077.875,71268.0,61132.0,19580.258,273407.067,19476.45393,20110.0,24087.666025,141707.37
2016-09-26,143488.0,26702.745,51997.0,41296.0,13177.643,195676.136,14553.04798,12976.0,15726.25501,102474.46232
2016-09-27,122181.0,22611.809979999998,47188.0,34955.0,11115.051,171192.631,13304.465031,11214.0,13858.440003,102597.3858
2016-09-28,123595.0,24010.9,50902.0,38731.0,11173.790986,171837.571,13819.467045,10970.0,14485.636984,133065.47403
2016-09-29,112182.0,20589.635000000002,41842.0,30674.0,10322.508,153914.398,15386.30599,9713.0,12975.155976,77462.85907
2016-09-30,142867.0,25575.601,57135.0,40679.0,15802.822,204209.586,26949.837924,13532.0,27331.608903,98878.82197
2016-10-01,251375.0,38323.723,103205.0,67460.0,23865.80099,376487.399,24851.20704,29428.0,28061.019886,147899.16128
2016-10-02,279121.0,44698.513,104879.0,75326.0,25999.865999999998,392774.819,24790.801,30995.0,30517.067965,167616.069
2016-10-03,172823.0,30472.72595,73703.0,48915.0,17020.474000000002,259260.663,17708.51194,19818.0,19441.043,115239.28297
2016-10-04,146150.0,25750.408,62106.0,41228.0,14392.806,227062.232,16152.439018,16031.0,17313.240029,111537.23
2016-10-05,146410.0,26028.926,60493.0,44510.0,13833.751,220673.751,16077.10698,14507.0,16879.151036,144696.086
2016-10-06,120057.0,21335.23,47473.0,33802.0,11736.875,179258.097,16417.72702,11153.0,14223.702940000001,84512.4622
2016-10-07,143269.0,25821.086,55376.0,40421.0,16062.172,207228.722,114430.285038,12518.0,27416.681106,104712.76221
2016-10-08,202566.0,32422.57903,73459.0,55857.0,18573.447,283341.173,19757.820026,19294.0,22712.782899,135984.2709
2016-10-09,247109.0,42676.969,81354.0,69457.0,22496.535,328798.61,21494.825005,24257.0,25905.879906,156253.834
2016-10-10,153350.0,27751.466,57792.0,44204.0,14555.04,218986.451,15348.199978,13868.0,16994.683045,111717.9859
2016-10-11,125318.0,24027.59,48784.0,36930.0,12500.884,184607.781,13980.74497,12030.0,15341.336004,111443.614
2016-10-12,129236.0,23524.99602,47983.0,41167.0,11217.069,184546.728,14352.371009,12134.0,15648.795952,144451.53872
2016-10-13,111697.0,21668.92,42949.0,32616.0,10824.915,165917.54,26979.013016,10631.0,13879.493991,84177.813
2016-10-14,138234.0,24549.262,50588.0,39020.0,15017.90496,187897.631,24570.092094,10837.0,27179.318194,102528.405
2016-10-15,197333.0,31196.085,68437.0,53579.0,17126.504,267296.737,19420.829015,18072.0,22748.571084,130338.265
2016-10-16,258559.0,42381.796,80761.0,69044.0,22450.27701,328004.322,22402.564967,23331.0,27895.40608,161055.9922
2016-10-17,151406.0,27230.185,54139.0,43091.0,13613.135,211547.87,15929.319061,13625.0,16816.253961,113424.59497
2016-10-18,129897.0,23855.06603,51418.0,36537.0,12159.734,188088.864,14605.689969,11894.0,16054.389005,106860.822
2016-10-19,127212.0,23354.60197,47031.0,40031.0,11214.99,180780.167,14021.656984,10512.0,15365.961035,138579.652
2016-10-20,124603.0,21635.38596,48612.0,33661.0,11147.159,172086.821,16526.153989,11077.0,14729.014997,90478.11412
2016-10-21,144526.0,23858.692,48454.0,38200.0,15546.978,184723.541,25142.938002,10924.0,28067.033079,103681.18397
2016-10-22,192343.0,30221.436999999998,64095.0,50282.0,16128.121,248149.917,18384.343,16226.0,22314.960928,124247.48
2016-10-23,241561.0,38682.92294,74210.0,64397.0,20827.828,299180.504,21091.25,21509.0,26538.193026,149830.874
2016-10-24,142098.0,25095.738,51568.0,40221.0,13151.439,198551.225,15277.551974,12324.0,16439.046159999998,103186.31506
2016-10-25,124323.0,23224.029,46347.0,36335.0,11741.33098,178507.736,15425.34298,11590.0,15636.29703,108796.62
2016-10-26,128716.0,22601.711,45718.0,40733.0,11003.825004,170707.0,13868.928,10430.0,15682.251958,133634.09562
2016-10-27,120153.0,21491.257,43308.0,33185.0,10954.267,161035.113,15922.219000000001,9572.0,14526.145003,77873.08988
2016-10-28,136370.0,23744.78,49353.0,36898.0,14980.96,180171.818,24777.704006,10415.0,26239.157116000002,90014.1701
2016-10-29,194747.0,28788.527000000002,67645.0,50214.0,16344.161004,248688.609,18634.32102,17392.0,21604.03499,112100.80197
2016-10-30,232250.0,35065.572,75697.0,58739.0,19459.9,282533.016,19167.56005,21407.0,23945.138750000002,122866.2062
2016-10-31,148589.0,23393.683,53758.0,38137.0,12915.493,199818.887,14605.924964,13865.0,15408.906987,83629.75702
2016-11-01,182070.0,26266.842,69451.0,43666.0,16205.459,252354.113,17900.4,18600.0,19555.52198,110844.053
2016-11-02,215033.0,29341.763,78145.0,55814.0,20375.355,294122.549,20411.191996,22823.0,23417.693975,140817.198
2016-11-03,180293.0,25127.78902,65923.0,44297.0,17203.909,245076.593,19860.163085,19073.0,20075.387035,97017.97899
2016-11-04,193535.0,27630.57191,68614.0,48476.0,21136.374,256548.526,25951.227119,19289.0,27562.076025,106851.84541
2016-11-05,208685.0,28501.618,71954.0,51834.0,17640.474,275166.218,19652.028002,20543.0,21622.756,109198.9847
2016-11-06,270422.0,41088.963,88851.0,72286.0,23919.02,351095.489,21984.81914,26292.0,26762.459995,148466.493
2016-11-07,187162.0,29661.601,69582.0,52457.0,16746.07698,250798.331,17429.857973,20678.0,19793.284995,122608.58197
2016-11-08,166081.0,26902.452,65616.0,47046.0,15661.52097,226945.098,16527.09406,16476.0,18531.234018,120888.00239
2016-11-09,164618.0,26556.556,61613.0,50491.0,14686.28498,224668.166,16351.156005,14811.0,18145.756005,151094.28902999999
2016-11-10,129184.0,21911.681,47729.0,35965.0,12524.011989999999,176812.224,16471.39304,10685.0,14415.48999,82815.596
2016-11-11,150597.0,26055.031,55936.0,41956.0,17644.103,205336.269,26497.377894,13071.0,30749.71323,97381.198
2016-11-12,222661.0,32567.95498,71354.0,56947.0,19095.422,276217.866,19738.223036,19065.0,22182.323926,124164.38103
2016-11-13,291398.0,44902.4041,91582.0,78680.0,25612.378,345032.878,23191.469958,25993.0,27848.788058,159990.8963
2016-11-14,165265.0,27738.419,55360.0,46978.0,14777.327,219897.376,15551.31496,14659.0,16842.561024,104422.07399
2016-11-15,160177.0,24621.544,50897.0,43442.0,13762.209,202823.317,15918.51203,13860.0,16153.18601,106354.06
2016-11-16,181322.0,28056.49092,59465.0,53786.0,15045.136999999999,235505.27,16906.487994,18196.0,19608.564822,151705.19888
2016-11-17,138887.0,21872.581,45575.0,35447.0,12019.105,189332.719,17402.579024,11946.0,15062.053013,87913.11397
2016-11-18,167311.0,25379.18708,49828.0,40055.0,16699.220016,218481.841,27534.05929,12293.0,28038.540014,102969.51783
